"Word"	"Freq"
"6372"	"suddenly"	12
"6403"	"superior"	12
"6437"	"suspect"	12
"6498"	"tea"	12
"6534"	"terms"	12
"6599"	"thirty"	12
"6656"	"today"	12
"6818"	"uncle"	12
"6918"	"unnecessary"	12
"7097"	"waiting"	12
"7115"	"warm"	12
"7118"	"warmly"	12
"7321"	"work"	12
"7368"	"wrote"	12
"538"	"attempted"	11
"541"	"attend"	11
"689"	"beginning"	11
"881"	"broken"	11
"887"	"brothers"	11
"989"	"caught"	11
"1161"	"colonels"	11
"1162"	"colour"	11
"1276"	"concluded"	11
"1414"	"contrary"	11
"1486"	"cousin"	11
"1556"	"dared"	11
"1737"	"design"	11
"2010"	"drawing"	11
"2074"	"eagerness"	11
"2186"	"employed"	11
"2333"	"evident"	11
"2364"	"exclaimed"	11
"2570"	"fellow"	11
"2681"	"force"	11
"2701"	"forget"	11
"2815"	"garden"	11
"2826"	"gay"	11
"2959"	"grief"	11
"3033"	"happen"	11
"3254"	"horses"	11
"3295"	"hurried"	11
"3312"	"ideas"	11
"3406"	"imprudence"	11
"3543"	"injured"	11
"3556"	"inquiries"	11
"3614"	"interested"	11
"3751"	"judged"	11
"4049"	"magna"	11
"4136"	"meaning"	11
"4263"	"mistress"	11
"4291"	"monstrous"	11
"4512"	"objection"	11
"4516"	"objects"	11
"4558"	"oclock"	11
"4603"	"ones"	11
"4615"	"openly"	11
"4741"	"parlour"	11
"4872"	"picture"	11
"4927"	"pleasing"	11
"4970"	"possession"	11
"5102"	"probable"	11
"5125"	"profession"	11
"5198"	"public"	11
"5268"	"rain"	11
"5270"	"raise"	11
"5347"	"recommended"	11
"5457"	"removal"	11
"5499"	"reproach"	11
"5786"	"secrecy"	11
"5836"	"send"	11
"6127"	"sooner"	11
"6139"	"sorrow"	11
"6160"	"spared"	11
"6178"	"spend"	11
"6222"	"stand"	11
"6281"	"stopped"	11
"6315"	"striking"	11
"6370"	"sudden"	11
"6613"	"thoroughly"	11
"6668"	"tone"	11
"6812"	"uncertain"	11
"7012"	"valley"	11
"7306"	"wondered"	11
"7352"	"wretched"	11
"74"	"absence"	10
"78"	"absolutely"	10
"93"	"accept"	10
"145"	"act"	10
"181"	"admire"	10
"203"	"advice"	10
"309"	"along"	10
"397"	"anybody"	10
"408"	"apology"	10
"508"	"assurances"	10
"528"	"attached"	10
"546"	"attending"	10
"645"	"beau"	10
"829"	"borne"	10
"944"	"cant"	10
"1000"	"ceased"	10
"1079"	"choice"	10
"1613"	"deceived"	10
"1677"	"delicacy"	10
"1709"	"depend"	10
"1826"	"direction"	10
"2108"	"education"	10
"2129"	"eight"	10
"2208"	"endeavouring"	10
"2416"	"explained"	10
"2501"	"fancied"	10
"2544"	"fears"	10
"2599"	"fifty"	10
"2658"	"following"	10
"2703"	"forgive"	10
"2704"	"forgiven"	10
"2725"	"fortitude"	10
"2831"	"generally"	10
"3179"	"high"	10
"3298"	"hurt"	10
"3300"	"husbands"	10
"3477"	"indignation"	10
"3763"	"justify"	10
"3947"	"lips"	10
"4025"	"lucky"	10
"4221"	"miles"	10
"4249"	"miserable"	10
"4259"	"mistake"	10
"4414"	"neighbourhood"	10
"4485"	"notion"	10
"4576"	"offered"	10
"4613"	"opened"	10
"4693"	"oxford"	10
"4748"	"partiality"	10
"4756"	"parting"	10
"4871"	"pianoforte"	10
"4976"	"post"	10
"5301"	"readily"	10
"5316"	"reasonably"	10
"5449"	"remembrance"	10
"5486"	"reply"	10
"5510"	"request"	10
"5682"	"safe"	10
"5777"	"seated"	10
"5873"	"settle"	10
