"Word"	"Freq"
"8013"	"vows"	13
"8068"	"watching"	13
"8372"	"yours"	13
"129"	"add"	12
"185"	"affected"	12
"302"	"altered"	12
"527"	"assist"	12
"690"	"bath"	12
"909"	"boys"	12
"988"	"burst"	12
"1090"	"catch"	12
"1102"	"ceased"	12
"1185"	"chiefly"	12
"1541"	"consult"	12
"1606"	"convince"	12
"1835"	"deep"	12
"1949"	"despair"	12
"2073"	"disappointed"	12
"2179"	"distinction"	12
"2350"	"easter"	12
"2477"	"engagement"	12
"2569"	"estate"	12
"2738"	"extremely"	12
"3105"	"friendly"	12
"3185"	"gentlemen"	12
"3346"	"growing"	12
"3517"	"heavy"	12
"3671"	"hundred"	12
"3756"	"impatient"	12
"3784"	"impression"	12
"3848"	"increasing"	12
"4031"	"intercourse"	12
"4082"	"invitation"	12
"4133"	"jealousy"	12
"4195"	"key"	12
"4291"	"lately"	12
"4315"	"lead"	12
"4566"	"marias"	12
"4649"	"mere"	12
"4676"	"mile"	12
"4688"	"minute"	12
"4797"	"moving"	12
"4836"	"naturally"	12
"4934"	"northampton"	12
"4956"	"novelty"	12
"4957"	"november"	12
"4994"	"obliging"	12
"5240"	"parting"	12
"5368"	"picture"	12
"5625"	"principal"	12
"5683"	"progress"	12
"5702"	"proof"	12
"5716"	"proposed"	12
"5873"	"rate"	12
"5906"	"reasonable"	12
"6053"	"remaining"	12
"6116"	"representation"	12
"6266"	"rich"	12
"6292"	"rising"	12
"6361"	"sacrifice"	12
"6399"	"sanguine"	12
"6470"	"scruples"	12
"6474"	"sea"	12
"6541"	"selfish"	12
"6643"	"shewed"	12
"6883"	"sons"	12
"6993"	"staid"	12
"7141"	"stupid"	12
"7164"	"succeeded"	12
"7333"	"taught"	12
"7435"	"third"	12
"7522"	"tolerable"	12
"7828"	"unnecessary"	12
"8082"	"wear"	12
"8159"	"white"	12
"8189"	"willing"	12
"8290"	"wretchedness"	12
"8368"	"younger"	12
"73"	"accordingly"	11
"95"	"acquainted"	11
"113"	"active"	11
"138"	"addressing"	11
"153"	"admire"	11
"197"	"afforded"	11
"412"	"appearing"	11
"418"	"applied"	11
"434"	"approbation"	11
"469"	"arm"	11
"562"	"attack"	11
"701"	"beautiful"	11
"882"	"book"	11
"920"	"breakfast"	11
"958"	"bringing"	11
"1077"	"carried"	11
"1078"	"carry"	11
"1119"	"chain"	11
"1146"	"charge"	11
"1176"	"cheerfulness"	11
"1436"	"conclusion"	11
"2020"	"difficult"	11
"2156"	"displeasure"	11
"2316"	"during"	11
"2334"	"earlier"	11
"2357"	"ecclesford"	11
"2380"	"effort"	11
"2466"	"endure"	11
"2525"	"entreaty"	11
"2613"	"evident"	11
"2651"	"exclaimed"	11
"2688"	"expectation"	11
"2766"	"fall"	11
"2782"	"fancied"	11
"2816"	"fate"	11
"3040"	"form"	11
"3081"	"fraser"	11
"3152"	"game"	11
"3216"	"glance"	11
"3233"	"glow"	11
"3305"	"grave"	11
"3339"	"grounds"	11
"3628"	"hoping"	11
"3719"	"illness"	11
"3865"	"independent"	11
"4143"	"joined"	11
"4183"	"justified"	11
"4254"	"ladyship"	11
"4298"	"laugh"	11
"4299"	"laughed"	11
"4587"	"matrimony"	11
"4716"	"mistress"	11
"4753"	"month"	11
"4793"	"moved"	11
"4898"	"nice"	11
"4954"	"notions"	11
"4965"	"number"	11
"5211"	"parish"	11
"5226"	"parted"	11
"5238"	"parties"	11
"5242"	"partner"	11
"5266"	"patience"	11
"5503"	"pounds"	11
"5573"	"preparing"	11
"5649"	"probability"	11
"5709"	"property"	11
"5918"	"receive"	11
"5935"	"recollect"	11
"5984"	"refuse"	11
"6003"	"regular"	11
"6280"	"riding"	11
"6543"	"selfishness"	11
"6569"	"separation"	11
"6693"	"shut"	11
"6847"	"softened"	11
"6940"	"spend"	11
"7117"	"striking"	11
"7124"	"stronger"	11
"7126"	"strongly"	11
"7175"	"suddenly"	11
"7178"	"suffer"	11
"7218"	"superior"	11
"7351"	"telling"	11
"7432"	"thinks"	11
"7618"	"trifling"	11
"7624"	"triumph"	11
"7735"	"undertake"	11
"7785"	"ungrateful"	11
"7886"	"unwelcome"	11
"7888"	"unwilling"	11
"7980"	"village"	11
"8255"	"wood"	11
"8278"	"worst"	11
"48"	"acceptable"	10
"135"	"address"	10
"136"	"addressed"	10
"175"	"advise"	10
"228"	"agree"	10
"430"	"approach"	10
"466"	"arise"	10
"474"	"arose"	10
"509"	"asking"	10
"765"	"beloved"	10
"884"	"books"	10
"908"	"boy"	10
"1022"	"calling"	10
"1024"	"calm"	10
"1094"	"caught"	10
"1097"	"caution"	10
"1116"	"certainty"	10
"1225"	"civil"	10
"1227"	"civility"	10
"1260"	"closed"	10
"1362"	"compared"	10
"1364"	"comparison"	10
"1397"	"compliments"	10
"1427"	"concerns"	10
"1515"	"considerable"	10
"1636"	"cost"	10
"1649"	"count"	10
"1663"	"couple"	10
"1738"	"cure"	10
"1763"	"dances"	10
"1820"	"decidedly"	10
"1885"	"denied"	10
"1895"	"depended"	10
"1933"	"deserved"	10
"2029"	"dignity"	10
"2036"	"dine"	10
"2054"	"directed"	10
"2104"	"discretion"	10
"2133"	"dislike"	10
"2155"	"displeased"	10
"2189"	"distressed"	10
"2214"	"dockyard"	10
"2269"	"drawing"	10
"2273"	"dread"	10
"2339"	"earnest"	10
"2340"	"earnestly"	10
"2399"	"elegant"	10
"2457"	"endeavour"	10
"2475"	"engage"	10
"2636"	"excepting"	10
"2707"	"explanation"	10
"2821"	"fatigue"	10
"2872"	"fetch"	10
"2938"	"fix"	10
"3020"	"foreseen"	10
"3045"	"formerly"	10
"3110"	"frightened"	10
"3164"	"gate"	10
"3241"	"goes"	10
"3298"	"gratified"	10
"3443"	"harbour"	10
"3529"	"held"	10
"3651"	"housekeeper"	10
"3736"	"imagined"	10
"3796"	"improvements"	10
"4028"	"intentions"	10
"4052"	"interruption"	10
"4060"	"intimate"	10
"4066"	"introduced"	10
"4185"	"justly"	10
"4191"	"keeping"	10
"4325"	"learned"	10
"4482"	"lovely"	10
"4486"	"loves"	10
"4652"	"merit"	10
"4685"	"mine"	10
"4867"	"neglect"	10
"4907"	"nine"	10
"5002"	"observe"	10
"5025"	"occupied"	10
"5045"	"offered"	10
"5049"	"office"	10
"5094"	"opposition"	10
"5141"	"overcome"	10
"5182"	"painful"	10
"5201"	"paper"	10
"5210"	"parents"	10
"5300"	"perceive"	10
"5302"	"perceiving"	10
"5554"	"prefer"	10
"5620"	"pride"	10
"5691"	"promise"	10
"5713"	"proposal"	10
"5745"	"provided"	10
"5847"	"raise"	10
"6050"	"remain"	10
"6065"	"remembrance"	10
"6081"	"removed"	10
"6089"	"renewed"	10
"6159"	"resentment"	10
"6300"	"road"	10
"6420"	"save"	10
"6438"	"scenes"	10
"6565"	"sentiments"	10
"6737"	"sincerely"	10
"6789"	"slight"	10
"6873"	"somebody"	10
"6886"	"sooner"	10
"6991"	"stage"	10
"7048"	"steps"	10
"7092"	"strange"	10
"7202"	"summer"	10
"7338"	"teach"	10
"7382"	"terrible"	10
"7394"	"thankful"	10
"7477"	"thrown"	10
"7639"	"trusted"	10
"7849"	"unreasonable"	10
"7940"	"variety"	10
"7966"	"vexed"	10
"8053"	"warmly"	10
"8081"	"wealth"	10
"8192"	"wimpole"	10
"8196"	"window"	10
"8265"	"working"	10
"89"	"acknowledge"	9
"362"	"animated"	9
"380"	"antigua"	9
"405"	"apparent"	9
"419"	"apply"	9
"557"	"attach"	9
"612"	"autumn"	9
"617"	"avenue"	9
"683"	"barouche"	9
"727"	"beg"	9
"891"	"borne"	9
"1000"	"butler"	9
"1050"	"capital"	9
"1058"	"cards"	9
"1066"	"careless"	9
"1351"	"communication"	9
"1390"	"complexion"	9
"1503"	"conscience"	9
"1579"	"contrast"	9
"1592"	"convenience"	9
"1639"	"cottagers"	9
"1664"	"courage"	9
"1836"	"deeper"	9
"1892"	"departure"	9
"2053"	"direct"	9
"2117"	"disgrace"	9
"2207"	"divided"	9
"2245"	"doubting"	9
"2256"	"dozen"	9
"2291"	"drive"	9
"2319"	"duties"	9
"2385"	"eight"	9
"2423"	"embarrassment"	9
"2529"	"envy"	9
"2549"	"errand"	9
"2564"	"essential"	9
"2598"	"events"	9
"2611"	"everywhere"	9
"2763"	"fairly"	9
"2931"	"fitted"	9
"3007"	"force"	9
"3095"	"fresh"	9
"3143"	"gained"	9
"3211"	"gives"	9
"3256"	"goodnature"	9
"3310"	"gravity"	9
"3318"	"green"	9
"3410"	"hall"	9
"3438"	"happily"	9
"3473"	"hate"	9
"3546"	"hereafter"	9
"3590"	"hints"	9
"3686"	"hurt"	9
"3697"	"idle"	9
"3875"	"indifferent"	9
"4018"	"intelligence"	9
"4068"	"introduction"	9
"4184"	"justify"	9
"4232"	"knoll"	9
"4295"	"latter"	9
"4300"	"laughing"	9
"4311"	"lay"	9
"4337"	"lee"	9
"4539"	"manage"	9
"4574"	"marrying"	9
"4635"	"memory"	9
"4657"	"message"	9
"4714"	"mistake"	9
"4770"	"mortified"	9
"4783"	"motive"	9
"4841"	"nay"	9
"4988"	"obligation"	9
"4991"	"oblige"	9
"5237"	"particulars"	9
"5251"	"passage"	9
"5388"	"places"	9
"5522"	"pray"	9
"5617"	"previously"	9
"5630"	"principles"	9
"5697"	"promotion"	9
"5748"	"proving"	9
"5848"	"raised"	9
"6013"	"rehearse"	9
"6027"	"relate"	9
"6032"	"relations"	9
"6058"	"remarkably"	9
"6178"	"resolve"	9
"6421"	"saved"	9
"6516"	"sees"	9
"6564"	"sentiment"	9
"6581"	"servant"	9
"6644"	"shewing"	9
"6699"	"sick"	9
"6743"	"single"	9
"6815"	"smiling"	9
"6918"	"spared"	9
"6941"	"spending"	9
"6952"	"spithead"	9
"7189"	"suggested"	9
"7263"	"susans"	9
"7265"	"suspected"	9
"7511"	"today"	9
"7529"	"toms"	9
"7551"	"touched"	9
"7603"	"trembling"	9
"7636"	"truly"	9
"7678"	"unable"	9
"7751"	"undoubtedly"	9
"7805"	"united"	9
"7815"	"unlike"	9
"7905"	"urged"	9
"8165"	"wholly"	9
"8183"	"wilderness"	9
"8242"	"womans"	9
"34"	"absolute"	8
"151"	"admirals"	8
"154"	"admired"	8
"264"	"alive"	8
"293"	"along"	8
"299"	"alteration"	8
"328"	"amongst"	8
"431"	"approached"	8
"433"	"approaching"	8
"446"	"apt"	8
"548"	"astonishment"	8
"579"	"attentive"	8
"663"	"balls"	8
"678"	"baron"	8
"827"	"black"	8
"831"	"blame"	8
"863"	"blush"	8
"923"	"breakfastroom"	8
"954"	"brighton"	8
"1026"	"calmly"	8
"1062"	"cared"	8
"1141"	"chapman"	8
"1205"	"christmas"	8
"1276"	"coachman"	8
"1356"	"companions"	8
"1458"	"confess"	8
"1506"	"conscious"	8
"1508"	"consent"	8
"1600"	"convey"	8
"1746"	"curtain"	8
"1838"	"deeply"	8
"1966"	"destroyed"	8
"2077"	"disapprobation"	8
"2130"	"disinterested"	8
"2264"	"draw"	8
"2265"	"drawback"	8
"2271"	"drawn"	8
"2332"	"eagerness"	8
"2354"	"eat"	8
"2394"	"elder"	8
"2397"	"elegance"	8
"2433"	"employed"	8
"2446"	"encouraged"	8
"2487"	"enjoy"	8
"2553"	"escape"	8
"2554"	"escaped"	8
"2567"	"established"	8
"2595"	"evenings"	8
"2627"	"example"	8
"2644"	"excite"	8
"2645"	"excited"	8
"2672"	"exertion"	8
"2682"	"existence"	8
"2734"	"extraordinary"	8
"2767"	"fallen"	8
"2823"	"fatigues"	8
"2942"	"fixing"	8
"2961"	"flow"	8
"2978"	"follow"	8
"2988"	"fondness"	8
"2991"	"foolish"	8
"3087"	"free"	8
"3093"	"frequent"	8
"3169"	"gay"	8
"3184"	"gentlemans"	8
"3187"	"gentleness"	8
"3201"	"gift"	8
"3227"	"gloom"	8
"3296"	"gratification"	8
"3300"	"gratifying"	8
"3345"	"grow"	8
"3431"	"happen"	8
"3437"	"happiest"	8
"3459"	"harmony"	8
"3471"	"hasty"	8
"3505"	"hearts"	8
"3541"	"henrys"	8
"3578"	"hill"	8
"3595"	"history"	8
"3617"	"honourable"	8
"3620"	"honoured"	8
"3702"	"ignorance"	8
"3755"	"impatience"	8
"3921"	"inferior"	8
"3952"	"injury"	8
"3967"	"inquiry"	8
"4055"	"intervals"	8
"4159"	"judged"	8
"4326"	"learning"	8
"4398"	"likewise"	8
"4399"	"liking"	8
"4409"	"lips"	8
"4414"	"listener"	8
"4445"	"longed"	8
"4536"	"mama"	8
"4563"	"mare"	8
"4601"	"meal"	8
"4763"	"moreover"	8
"4814"	"mutual"	8
"4843"	"nearer"	8
"4868"	"neglected"	8
"4985"	"objections"	8
"5019"	"occasionally"	8
"5028"	"occur"	8
"5172"	"pace"	8
"5286"	"pen"	8
"5329"	"perseverance"	8
"5342"	"persons"	8
"5359"	"pheasants"	8
"5410"	"plants"	8
"5415"	"played"	8
"5483"	"possession"	8
"5489"	"post"	8
"5556"	"preference"	8
"5568"	"preparation"	8
"5571"	"prepare"	8
"5576"	"presence"	8
"5582"	"presently"	8
"5608"	"prevailed"	8
"5616"	"previous"	8
"5626"	"principally"	8
"5668"	"producing"	8
"5693"	"promising"	8
"5833"	"quit"	8
"5922"	"recent"	8
"5986"	"refusing"	8
"6022"	"rejoice"	8
"6098"	"repeat"	8
"6140"	"request"	8
"6176"	"resolution"	8
"6261"	"reward"	8
"6290"	"rise"	8
"6293"	"risk"	8
"6391"	"sam"	8
"6481"	"season"	8
"6570"	"september"	8
"6578"	"sermon"	8
"6660"	"shocked"	8
"6721"	"silenced"	8
"6811"	"smiled"	8
"6855"	"solemn"	8
"6966"	"spot"	8
"7073"	"stop"	8
"7163"	"succeed"	8
"7310"	"talent"	8
"7321"	"tall"	8
"7369"	"tendency"	8
"7393"	"thanked"	8
"7401"	"thats"	8
"7441"	"thither"	8
"7475"	"throw"	8
"7596"	"treated"	8
"7598"	"treatment"	8
"7611"	"trick"	8
"7660"	"twelvemonth"	8
"7811"	"unkind"	8
"7904"	"urge"	8
"7931"	"valuable"	8
"7941"	"various"	8
"7996"	"visitor"	8
"8065"	"watch"	8
"8126"	"west"	8
"8264"	"worked"	8
"8343"	"yatess"	8
"236"	"ah"	7
"250"	"alarming"	7
"317"	"ambition"	7
"339"	"amusing"	7
"345"	"anderson"	7
"394"	"anywhere"	7
"413"	"appears"	7
"538"	"assurance"	7
"623"	"avoided"	7
"624"	"avoiding"	7
"753"	"belief"	7
"757"	"believing"	7
"801"	"bewildered"	7
"875"	"body"	7
"897"	"bottom"	7
"964"	"broke"	7
"1079"	"carrying"	7
"1113"	"ceremony"	7
"1132"	"changed"	7
"1154"	"charm"	7
"1311"	"comedy"	7
"1336"	"commission"	7
"1367"	"compassion"	7
"1403"	"composure"	7
"1405"	"comprehend"	7
"1473"	"confined"	7
"1513"	"consequently"	7
"1564"	"continual"	7
"1565"	"continually"	7
"1568"	"continue"	7
"1589"	"contriving"	7
"1630"	"correspondence"	7
"1729"	"cry"	7
"1818"	"decide"	7
"1896"	"dependence"	7
"1923"	"describing"	7
"1944"	"desired"	7
"1995"	"devoted"	7
"2177"	"distant"	7
"2182"	"distinguish"	7
"2292"	"driven"	7
"2298"	"drove"	7
"2335"	"earliest"	7
"2341"	"earnestness"	7
"2428"	"emotion"	7
"2448"	"encouraging"	7
"2488"	"enjoyed"	7
"2519"	"entrance"	7
"2568"	"establishment"	7
"2582"	"etc"	7
"2737"	"extreme"	7
"2808"	"fashion"	7
"2908"	"finest"	7
"2913"	"finished"	7
"3003"	"forbearance"	7
"3035"	"forgot"	7
"3150"	"gallantry"	7
"3159"	"garden"	7
"3192"	"genuine"	7
"3223"	"glee"	7
"3230"	"glory"	7
"3254"	"goodhumoured"	7
"3258"	"goodness"	7
"3271"	"gown"	7
"3315"	"greatly"	7
"3327"	"grieved"	7
"3358"	"guess"	7
"3366"	"guided"	7
"3370"	"guilt"	7
"3468"	"haste"	7
"3547"	"heres"	7
"3606"	"holidays"	7
"3613"	"honest"	7
"3631"	"horrible"	7
"3634"	"horror"	7
"3655"	"houses"	7
"3820"	"inclinations"	7
"3890"	"indolent"	7
"3895"	"induced"	7
"3924"	"infinite"	7
"3964"	"inquired"	7
"3989"	"instance"	7
"4084"	"invite"	7
"4104"	"irritation"	7
"4155"	"joyful"	7
"4161"	"judging"	7
"4225"	"knife"	7
"4256"	"laid"	7
"4305"	"law"	7
"4318"	"leading"	7
"4331"	"leaves"	7
"4347"	"lessen"	7
"4483"	"lover"	7
"4513"	"maddox"	7
"4520"	"maid"	7
"4579"	"master"	7
"4653"	"merits"	7
"4674"	"mild"	7
"4741"	"modesty"	7
"4784"	"motives"	7
"4880"	"nephew"	7
"4882"	"nerves"	7
"5092"	"opposite"	7
"5179"	"paid"	7
"5235"	"particularity"	7
"5278"	"paying"	7
"5281"	"peculiar"	7
"5283"	"peculiarly"	7
"5330"	"persevere"	7
"5340"	"personal"	7
"5382"	"pitied"	7
"5450"	"pointed"	7
"5527"	"preach"	7
"5558"	"preferred"	7
"5591"	"pressing"	7
"5665"	"produce"	7
"5761"	"pug"	7
"5769"	"punishment"	7
"5786"	"pursuing"	7
"5793"	"putting"	7
"5800"	"qualities"	7
"5823"	"quickly"	7
"5854"	"ramparts"	7
"5941"	"recommend"	7
"6001"	"regretted"	7
"6005"	"regularly"	7
"6040"	"relieved"	7
"6048"	"reluctance"	7
"6080"	"remove"	7
"6144"	"require"	7
"6161"	"reserve"	7
"6190"	"respected"	7
"6248"	"reverse"	7
"6323"	"roses"	7
"6331"	"roused"	7
"6342"	"rule"	7
"6422"	"saving"	7
"6495"	"secret"	7
"6554"	"sensation"	7
"6593"	"setting"	7
"6603"	"several"	7
"6614"	"shadow"	7
"6630"	"sharp"	7
"6665"	"shook"	7
"6798"	"slow"	7
"6870"	"solitude"	7
"6877"	"somewhat"	7
"6906"	"soul"	7
"6970"	"spread"	7
"7039"	"steadily"	7
"7047"	"stepping"	7
"7095"	"stranger"	7
"7128"	"struggle"	7
"7151"	"submission"	7
"7184"	"suffice"	7
"7187"	"sufficiently"	7
"7219"	"superiority"	7
"7235"	"supported"	7
"7268"	"suspended"	7
"7354"	"tempers"	7
"7474"	"throughout"	7
"7588"	"travelling"	7
"7754"	"uneasiness"	7
"7820"	"unlucky"	7
"7924"	"utmost"	7
"8009"	"voluntarily"	7
"8024"	"waited"	7
"8247"	"wondered"	7
"8250"	"wondering"	7
"8370"	"youngest"	7
"20"	"abode"	6
"51"	"accepting"	6
"67"	"accomplished"	6
"69"	"accomplishments"	6
"96"	"acquiescence"	6
"109"	"acted"	6
"120"	"acts"	6
"132"	"adding"	6
"137"	"addresses"	6
"164"	"advance"	6
"171"	"advantages"	6
"246"	"alacrity"	6
"252"	"alarms"	6
"253"	"alas"	6
"263"	"alike"	6
"335"	"amused"	6
"439"	"approve"	6
"477"	"arranged"	6
"479"	"arrangements"	6
"528"	"assistance"	6
"570"	"attempts"	6
"582"	"attic"	6
"610"	"authority"	6
"689"	"basket"	6
"762"	"belonged"	6
"763"	"belonging"	6
"766"	"below"	6
"813"	"billiardroom"	6
"824"	"bitter"	6
"867"	"board"	6
"890"	"born"	6
"901"	"bow"	6
"1065"	"carefully"	6
"1067"	"carelessly"	6
"1101"	"cease"	6
"1108"	"censure"	6
"1203"	"chose"	6
"1214"	"chusing"	6
"1251"	"clergymen"	6
"1374"	"complacency"	6
"1400"	"composed"	6
"1408"	"comprehension"	6
"1455"	"conference"	6
"1478"	"confirmed"	6
"1516"	"considerably"	6
"1526"	"consistent"	6
"1534"	"constancy"	6
"1544"	"consulted"	6
"1560"	"contented"	6
"1586"	"contrive"	6
"1609"	"cook"	6
"1619"	"cordial"	6
"1637"	"cottage"	6
"1725"	"cruel"	6
"1766"	"dangerous"	6
"1772"	"dark"	6
"1813"	"deceived"	6
"1832"	"decorum"	6
"1859"	"delayed"	6
"1874"	"delivered"	6
"1921"	"describe"	6
"1938"	"designed"	6
"1984"	"determine"	6
"2010"	"die"	6
"2037"	"dined"	6
"2184"	"distinguished"	6
"2276"	"dreadfully"	6
"2323"	"dwell"	6
"2326"	"dwelt"	6
"2363"	"economy"	6
"2387"	"eighteen"	6
"2429"	"emotions"	6
"2458"	"endeavoured"	6
"2478"	"engagements"	6
"2510"	"entertain"	6
"2518"	"entitled"	6
"2617"	"evils"	6
"2641"	"excessive"	6
"2642"	"excessively"	6
"2768"	"falling"	6
"2786"	"fancying"	6
"2810"	"fast"	6
"2857"	"feels"	6
"2875"	"fever"	6
"2895"	"filled"	6
"2899"	"finally"	6
"2949"	"flattery"	6
"3033"	"forgive"	6
"3049"	"forth"	6
"3082"	"frasers"	6
"3086"	"frederick"	6
"3116"	"front"	6
"3176"	"generous"	6
"3183"	"gentlemanlike"	6
"3215"	"gladly"	6
"3504"	"heartily"	6
"3509"	"heat"	6
"3574"	"highest"	6
"3638"	"horseback"	6
"3654"	"housemaids"	6
"3777"	"imposed"	6
"3789"	"improper"	6
"3928"	"influenced"	6
"3949"	"injured"	6
"3963"	"inquire"	6
"3972"	"insensible"	6
"4027"	"intention"	6
"4039"	"interference"	6
"4046"	"interposed"	6
"4051"	"interrupted"	6
"4094"	"iron"	6
"4144"	"joining"	6
"4179"	"juster"	6
"4217"	"kitchen"	6
"4230"	"knocked"	6
"4279"	"larger"	6
"4354"	"lest"	6
"4359"	"letting"	6
"4392"	"liked"	6
"4465"	"losing"	6
"4470"	"loud"	6
"4499"	"lucky"	6
"4511"	"madam"	6
"4552"	"mans"	6
"4585"	"maternal"	6
"4586"	"matrimonial"	6
"4684"	"minds"	6
"4695"	"mischief"	6
"4758"	"moral"	6
"4772"	"mortifying"	6
"4920"	"noisy"	6
"5011"	"obtained"	6
"5035"	"odd"	6
"5165"	"owing"	6
"5171"	"oxford"	6
"5205"	"parcel"	6
"5208"	"parent"	6
"5301"	"perceived"	6
"5420"	"playing"	6
"5421"	"plays"	6
"5426"	"pleasantly"	6
"5526"	"prayers"	6
"5541"	"precisely"	6
"5569"	"preparations"	6
"5623"	"prime"	6
"5655"	"proceeding"	6
"5810"	"queen"	6
"5858"	"rank"	6
"5881"	"ravenshaw"	6
"5914"	"rebeccas"	6
"5915"	"recall"	6
"5942"	"recommendation"	6
"5951"	"recover"	6
"5974"	"reflections"	6
"6002"	"regretting"	6
"6059"	"remarks"	6
"6063"	"remembered"	6
"6112"	"report"	6
"6146"	"requires"	6
"6204"	"restored"	6
"6494"	"secrecy"	6
"6498"	"secured"	6
"6507"	"seek"	6
"6562"	"sentence"	6
"6579"	"sermons"	6
"6604"	"severe"	6
"6605"	"severely"	6
"6619"	"shakespeare"	6
"6745"	"sink"	6
"6764"	"situations"	6
"6791"	"slightest"	6
"6835"	"sober"	6
"6845"	"soft"	6
"6865"	"solid"	6
"6869"	"solitary"	6
"6893"	"sorrow"	6
"6910"	"source"	6
"6957"	"spoilt"	6
"6995"	"staircase"	6
"7046"	"stepped"	6
"7076"	"stopping"	6
"7077"	"stopt"	6
"7153"	"submit"	6
"7154"	"submitted"	6
"7188"	"suggest"	6
"7208"	"sun"	6
"7211"	"sunk"	6
"7231"	"supplied"	6
"7259"	"surrounded"	6
"7264"	"suspect"	6
"7283"	"sweetness"	6
"7297"	"sympathy"	6
"7299"	"symptoms"	6
"7311"	"talents"	6
"7361"	"tempted"	6
"7380"	"terms"	6
"7398"	"thanks"	6
"7404"	"theatrical"	6
"7450"	"thoughtful"	6
"7547"	"total"	6
"7567"	"tragedy"	6
"7600"	"trees"	6
"7608"	"trial"	6
"7711"	"uncomfortable"	6
"7793"	"uniform"	6
"7814"	"unless"	6
"7883"	"unusual"	6
"7995"	"visiting"	6
"7998"	"visits"	6
"8007"	"volume"	6
"8032"	"walks"	6
"8066"	"watched"	6
"8069"	"water"	6
"8102"	"weight"	6
"8153"	"whisper"	6
"8190"	"willingly"	6
"8193"	"wind"	6
"8253"	"wont"	6
"8288"	"wretched"	6
"8341"	"yards"	6
"8377"	"youth"	6
"18"	"abilities"	5
"27"	"abroad"	5
"43"	"abundance"	5
"72"	"according"	5
"100"	"acquisition"	5
"111"	"action"	5
"114"	"activity"	5
"127"	"adapted"	5
"155"	"admirer"	5
"165"	"advanced"	5
"169"	"advantageous"	5
"189"	"affectionately"	5
"193"	"affliction"	5
"204"	"afternoon"	5
"280"	"allowing"	5
"294"	"aloud"	5
"314"	"amazing"	5
"334"	"amuse"	5
"337"	"amusements"	5
"426"	"apprehension"	5
"440"	"approved"	5
"443"	"april"	5
"501"	"ascertained"	5
"539"	"assurances"	5
"549"	"astray"	5
"561"	"attachments"	5
"568"	"attempted"	5
"569"	"attempting"	5
"572"	"attendance"	5
"596"	"audience"	5
"606"	"authorise"	5
"627"	"awake"	5
"637"	"awkward"	5
"653"	"baddeley"	5
"699"	"beauties"	5
"741"	"behaving"	5
"761"	"belong"	5
"771"	"benefit"	5
"788"	"bestowed"	5
"825"	"bitterly"	5
"840"	"blessed"	5
"889"	"bore"	5
"898"	"bought"	5
"905"	"box"	5
"965"	"broken"	5
"982"	"built"	5
"1015"	"calculated"	5
"1023"	"calls"	5
"1031"	"campbell"	5
"1035"	"candle"	5
"1084"	"cassel"	5
"1133"	"changes"	5
"1135"	"channel"	5
"1166"	"check"	5
"1175"	"cheerfully"	5
"1179"	"cheese"	5
"1191"	"childrens"	5
"1228"	"civilly"	5
"1247"	"clearly"	5
"1249"	"clergy"	5
"1297"	"collected"	5
"1299"	"collection"	5
"1304"	"colour"	5
"1317"	"comfortably"	5
"1321"	"comic"	5
"1444"	"condition"	5
"1511"	"consequences"	5
"1517"	"considerate"	5
"1542"	"consultation"	5
"1603"	"conveying"	5
"1622"	"corner"	5
"1631"	"correspondent"	5
"1662"	"county"	5
"1669"	"courteous"	5
"1700"	"creditable"	5
"1730"	"crying"	5
"1770"	"dared"	5
"1800"	"dearly"	5
"1825"	"declaration"	5
"1826"	"declare"	5
"1830"	"decline"	5
"1831"	"declined"	5
"1841"	"defend"	5
"1848"	"deficiency"	5
"1855"	"degrees"	5
"1916"	"derived"	5
"1922"	"described"	5
"1925"	"description"	5
"1935"	"deserves"	5
"1936"	"deserving"	5
"1946"	"desirous"	5
"1954"	"desperate"	5
"2011"	"died"	5
"2056"	"direction"	5
"2151"	"display"	5
"2161"	"dispositions"	5
"2333"	"ear"	5
"2346"	"easier"	5
"2379"	"effects"	5
"2419"	"elsewhere"	5
"2467"	"endured"	5
"2479"	"engaging"	5
"2481"	"english"	5
"2551"	"error"	5
"2571"	"esteem"	5
"2576"	"estimate"	5
"2633"	"excellence"	5
"2671"	"exerted"	5
"2673"	"exertions"	5
"2694"	"expedient"	5
"2700"	"experience"	5
"2704"	"explain"	5
"2705"	"explained"	5
"2706"	"explaining"	5
"2775"	"familiar"	5
"2783"	"fancies"	5
"2822"	"fatigued"	5
"2840"	"fearful"	5
"2844"	"fearless"	5
"2861"	"fell"	5
"2865"	"female"	5
"2884"	"fifteen"	5
"2887"	"fifty"	5
"2890"	"figure"	5
"2894"	"fill"	5
"2912"	"finish"	5
"2971"	"flutter"	5
"3034"	"forgiven"	5
"3047"	"forming"	5
"3054"	"fortunate"	5
"3094"	"frequently"	5
"3135"	"furniture"	5
"3136"	"further"	5
"3191"	"gently"	5
"3245"	"gold"	5
"3260"	"goodwill"	5
"3266"	"govern"	5
"3268"	"governess"	5
"3273"	"grace"	5
"3284"	"grandeur"	5
"3330"	"grievous"	5
"3336"	"gross"	5
"3362"	"guest"	5
"3401"	"halfhour"	5
"3514"	"heaven"	5
"3522"	"height"	5
"3524"	"heightened"	5
"3531"	"helped"	5
"3553"	"heroism"	5
"3601"	"holding"	5
"3668"	"humour"	5
"3674"	"hung"	5
"3689"	"husbands"	5
"3790"	"improperly"	5
