"Word"	"Freq"
"4485"	"picture"	12
"4706"	"probable"	12
"4798"	"public"	12
"4946"	"recommend"	12
"5023"	"relationship"	12
"5112"	"request"	12
"5192"	"returning"	12
"5212"	"rich"	12
"5425"	"sentence"	12
"5499"	"shire"	12
"5514"	"shortly"	12
"5549"	"silly"	12
"5563"	"single"	12
"5692"	"speech"	12
"5767"	"steady"	12
"5799"	"stranger"	12
"6230"	"try"	12
"6232"	"tuesday"	12
"6282"	"uncles"	12
"6606"	"welcome"	12
"6755"	"writing"	12
"114"	"accomplished"	11
"143"	"acquaintances"	11
"303"	"aloud"	11
"534"	"attached"	11
"662"	"beginning"	11
"763"	"boast"	11
"798"	"bow"	11
"946"	"caught"	11
"975"	"chaise"	11
"1043"	"church"	11
"1152"	"communication"	11
"1191"	"compliments"	11
"1253"	"confidence"	11
"1266"	"confusion"	11
"1538"	"decided"	11
"1589"	"delicacy"	11
"1653"	"desirable"	11
"1715"	"difficult"	11
"1921"	"dreadful"	11
"1940"	"drove"	11
"1944"	"due"	11
"1974"	"earnestly"	11
"1997"	"education"	11
"2168"	"esteem"	11
"2220"	"excessively"	11
"2380"	"feared"	11
"2489"	"follow"	11
"2493"	"folly"	11
"2626"	"gained"	11
"2654"	"generous"	11
"2773"	"grieved"	11
"2781"	"ground"	11
"2835"	"hall"	11
"2861"	"hard"	11
"3047"	"hurry"	11
"3152"	"imprudent"	11
"3180"	"income"	11
"3191"	"increased"	11
"3263"	"informed"	11
"3329"	"instrument"	11
"3382"	"introduce"	11
"3385"	"introduction"	11
"3403"	"invited"	11
"3469"	"judgement"	11
"3564"	"laughed"	11
"3692"	"lose"	11
"3752"	"mamma"	11
"3960"	"moreover"	11
"3997"	"music"	11
"4033"	"necessity"	11
"4042"	"neglect"	11
"4052"	"neighbours"	11
"4080"	"nieces"	11
"4085"	"noble"	11
"4144"	"objections"	11
"4223"	"ones"	11
"4238"	"opposite"	11
"4382"	"passing"	11
"4399"	"pay"	11
"4459"	"persons"	11
"4698"	"private"	11
"4721"	"produced"	11
"4883"	"rank"	11
"4942"	"recollection"	11
"5017"	"relate"	11
"5021"	"relation"	11
"5062"	"rendered"	11
"5260"	"run"	11
"5299"	"satisfy"	11
"5505"	"shook"	11
"5609"	"smallest"	11
"5909"	"supper"	11
"5996"	"tea"	11
"6493"	"views"	11
"6510"	"visitor"	11
"6548"	"wants"	11
"6663"	"wild"	11
"322"	"amazement"	10
"552"	"attentive"	10
"596"	"awkward"	10
"1026"	"chiefly"	10
"1093"	"coach"	10
"1227"	"concluded"	10
"1300"	"consequently"	10
"1314"	"consolation"	10
"1355"	"contrary"	10
"1491"	"dances"	10
"1526"	"debts"	10
"1711"	"difference"	10
"1741"	"direction"	10
"1797"	"disgrace"	10
"2042"	"embarrassment"	10
"2067"	"encouragement"	10
"2074"	"endeavoured"	10
"2155"	"escape"	10
"2223"	"excited"	10
"2446"	"finished"	10
"2468"	"flatter"	10
"2529"	"forgive"	10
"2618"	"furniture"	10
"2717"	"goodness"	10
"2854"	"happiest"	10
"2918"	"heartily"	10
"2920"	"heaven"	10
